"REF_DATE","GEO","DGUID","Sex","Age group","Disability type","Global Severity","Labour force status","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Mobility","Mild","Unemployed","Number","223","units","0","v91890224","1.2.1.4.2.3","","F","","","0"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Mobility","Mild","Not in labour force","Number","223","units","0","v91890225","1.2.1.4.2.4","9130","E","","","0"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Mobility","Mild","Participation rate","Percent","239","units","0","v91890226","1.2.1.4.2.5","79.5","","","","1"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Mobility","Mild","Age standardized participation rate","Percent","239","units","0","v91890227","1.2.1.4.2.6","77.7","","","","1"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Mobility","Mild","Employment Rate","Percent","239","units","0","v91890228","1.2.1.4.2.7","75.5","","","","1"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Mobility","Mild","Age standardized employment rate","Percent","239","units","0","v91890229","1.2.1.4.2.8","71.3","","","","1"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Mobility","Mild","Unemployment rate","Percent","239","units","0","v91890230","1.2.1.4.2.9","","F","","","1"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Mobility","Mild","Age standardized unemployment rate","Percent","239","units","0","v91890231","1.2.1.4.2.10","","F","","","1"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Mobility","Moderate","Total labour force","Number","223","units","0","v91890232","1.2.1.4.3.1","63920","","","","0"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Mobility","Moderate","Employed","Number","223","units","0","v91890233","1.2.1.4.3.2","38130","","","","0"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Mobility","Moderate","Unemployed","Number","223","units","0","v91890234","1.2.1.4.3.3","2340","E","","","0"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Mobility","Moderate","Not in labour force","Number","223","units","0","v91890235","1.2.1.4.3.4","19980","E","","","0"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Mobility","Moderate","Participation rate","Percent","239","units","0","v91890236","1.2.1.4.3.5","66.9","","","","1"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Mobility","Moderate","Age standardized participation rate","Percent","239","units","0","v91890237","1.2.1.4.3.6","61.5","","","","1"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Mobility","Moderate","Employment Rate","Percent","239","units","0","v91890238","1.2.1.4.3.7","63.1","","","","1"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Mobility","Moderate","Age standardized employment rate","Percent","239","units","0","v91890239","1.2.1.4.3.8","54.2","","","","1"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Mobility","Moderate","Unemployment rate","Percent","239","units","0","v91890240","1.2.1.4.3.9","5.8","E","","","1"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Mobility","Moderate","Age standardized unemployment rate","Percent","239","units","0","v91890241","1.2.1.4.3.10","14.7","E","","","1"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Mobility","Severe","Total labour force","Number","223","units","0","v91890242","1.2.1.4.4.1","136570","","","","0"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Mobility","Severe","Employed","Number","223","units","0","v91890243","1.2.1.4.4.2","55600","","","","0"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Mobility","Severe","Unemployed","Number","223","units","0","v91890244","1.2.1.4.4.3","7340","E","","","0"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Mobility","Severe","Not in labour force","Number","223","units","0","v91890245","1.2.1.4.4.4","63600","","","","0"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Mobility","Severe","Participation rate","Percent","239","units","0","v91890246","1.2.1.4.4.5","49.7","","","","1"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Mobility","Severe","Age standardized participation rate","Percent","239","units","0","v91890247","1.2.1.4.4.6","56.1","","","","1"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Mobility","Severe","Employment Rate","Percent","239","units","0","v91890248","1.2.1.4.4.7","43.9","","","","1"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Mobility","Severe","Age standardized employment rate","Percent","239","units","0","v91890249","1.2.1.4.4.8","49.8","","","","1"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Mobility","Severe","Unemployment rate","Percent","239","units","0","v91890250","1.2.1.4.4.9","11.7","E","","","1"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Mobility","Severe","Age standardized unemployment rate","Percent","239","units","0","v91890251","1.2.1.4.4.10","11.2","E","","","1"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Mobility","Very Severe","Total labour force","Number","223","units","0","v91890252","1.2.1.4.5.1","229890","","","","0"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Mobility","Very Severe","Employed","Number","223","units","0","v91890253","1.2.1.4.5.2","48080","","","","0"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Mobility","Very Severe","Unemployed","Number","223","units","0","v91890254","1.2.1.4.5.3","12840","E","","","0"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Mobility","Very Severe","Not in labour force","Number","223","units","0","v91890255","1.2.1.4.5.4","148050","","","","0"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Mobility","Very Severe","Participation rate","Percent","239","units","0","v91890256","1.2.1.4.5.5","29.2","","","","1"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Mobility","Very Severe","Age standardized participation rate","Percent","239","units","0","v91890257","1.2.1.4.5.6","32.2","","","","1"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Mobility","Very Severe","Employment Rate","Percent","239","units","0","v91890258","1.2.1.4.5.7","23.0","","","","1"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Mobility","Very Severe","Age standardized employment rate","Percent","239","units","0","v91890259","1.2.1.4.5.8","24.8","","","","1"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Mobility","Very Severe","Unemployment rate","Percent","239","units","0","v91890260","1.2.1.4.5.9","21.1","E","","","1"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Mobility","Very Severe","Age standardized unemployment rate","Percent","239","units","0","v91890261","1.2.1.4.5.10","23.4","E","","","1"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Flexibility","Total population, severity of disability","Total labour force","Number","223","units","0","v91890262","1.2.1.5.1.1","555410","","","","0"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Flexibility","Total population, severity of disability","Employed","Number","223","units","0","v91890263","1.2.1.5.1.2","224160","","","","0"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Flexibility","Total population, severity of disability","Unemployed","Number","223","units","0","v91890264","1.2.1.5.1.3","28840","","","","0"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Flexibility","Total population, severity of disability","Not in labour force","Number","223","units","0","v91890265","1.2.1.5.1.4","261290","","","","0"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Flexibility","Total population, severity of disability","Participation rate","Percent","239","units","0","v91890266","1.2.1.5.1.5","49.2","","","","1"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Flexibility","Total population, severity of disability","Age standardized participation rate","Percent","239","units","0","v91890267","1.2.1.5.1.6","47.1","","","","1"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Flexibility","Total population, severity of disability","Employment Rate","Percent","239","units","0","v91890268","1.2.1.5.1.7","43.6","","","","1"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Flexibility","Total population, severity of disability","Age standardized employment rate","Percent","239","units","0","v91890269","1.2.1.5.1.8","41.4","","","","1"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Flexibility","Total population, severity of disability","Unemployment rate","Percent","239","units","0","v91890270","1.2.1.5.1.9","11.4","","","","1"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Flexibility","Total population, severity of disability","Age standardized unemployment rate","Percent","239","units","0","v91890271","1.2.1.5.1.10","13.0","","","","1"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Flexibility","Mild","Total labour force","Number","223","units","0","v91890272","1.2.1.5.2.1","54380","","","","0"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Flexibility","Mild","Employed","Number","223","units","0","v91890273","1.2.1.5.2.2","34460","","","","0"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Flexibility","Mild","Unemployed","Number","223","units","0","v91890274","1.2.1.5.2.3","","F","","","0"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Flexibility","Mild","Not in labour force","Number","223","units","0","v91890275","1.2.1.5.2.4","14720","E","","","0"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Flexibility","Mild","Participation rate","Percent","239","units","0","v91890276","1.2.1.5.2.5","72.3","","","","1"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Flexibility","Mild","Age standardized participation rate","Percent","239","units","0","v91890277","1.2.1.5.2.6","72.1","","","","1"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Flexibility","Mild","Employment Rate","Percent","239","units","0","v91890278","1.2.1.5.2.7","64.9","","","","1"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Flexibility","Mild","Age standardized employment rate","Percent","239","units","0","v91890279","1.2.1.5.2.8","65.6","","","","1"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Flexibility","Mild","Unemployment rate","Percent","239","units","0","v91890280","1.2.1.5.2.9","10.2","E","","","1"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Flexibility","Mild","Age standardized unemployment rate","Percent","239","units","0","v91890281","1.2.1.5.2.10","8.5","E","","","1"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Flexibility","Moderate","Total labour force","Number","223","units","0","v91890282","1.2.1.5.3.1","87300","","","","0"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Flexibility","Moderate","Employed","Number","223","units","0","v91890283","1.2.1.5.3.2","49690","","","","0"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Flexibility","Moderate","Unemployed","Number","223","units","0","v91890284","1.2.1.5.3.3","","F","","","0"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Flexibility","Moderate","Not in labour force","Number","223","units","0","v91890285","1.2.1.5.3.4","26170","E","","","0"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Flexibility","Moderate","Participation rate","Percent","239","units","0","v91890286","1.2.1.5.3.5","67.8","","","","1"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Flexibility","Moderate","Age standardized participation rate","Percent","239","units","0","v91890287","1.2.1.5.3.6","56.7","","","","1"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Flexibility","Moderate","Employment Rate","Percent","239","units","0","v91890288","1.2.1.5.3.7","61.2","","","","1"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Flexibility","Moderate","Age standardized employment rate","Percent","239","units","0","v91890289","1.2.1.5.3.8","50.1","","","","1"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Flexibility","Moderate","Unemployment rate","Percent","239","units","0","v91890290","1.2.1.5.3.9","","F","","","1"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Flexibility","Moderate","Age standardized unemployment rate","Percent","239","units","0","v91890291","1.2.1.5.3.10","","F","","","1"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Flexibility","Severe","Total labour force","Number","223","units","0","v91890292","1.2.1.5.4.1","155440","","","","0"
"2012","Canada","2016A000011124","Males","Total, 15 to 64 years","Flexibility","Severe","Employed","Number","223","units","0","v91890293","1.2.1.5.4.2","69110","","","","0"
